timestep,portfolio_value_usd,total_return,cash_usd,capacity_value_usd,wind_capacity_mw,solar_capacity_mw,hydro_capacity_mw,battery_soc,risk_free_return,method
22413,806852007.0168589,0.00856500877107367,806852007.0168589,0.0,0.0,0.0,0.0,0.0,6852007.016858935,Buy-and-Hold Strategy
22414,806852314.0381706,0.00856539254771322,806852314.0381706,0.0,0.0,0.0,0.0,0.0,6852314.038170576,Buy-and-Hold Strategy
22415,806852621.059599,0.008565776324498802,806852621.059599,0.0,0.0,0.0,0.0,0.0,6852621.059599042,Buy-and-Hold Strategy
22416,806852928.0811443,0.008566160101430416,806852928.0811443,0.0,0.0,0.0,0.0,0.0,6852928.081144333,Buy-and-Hold Strategy
22417,806853235.1028064,0.00856654387850806,806853235.1028064,0.0,0.0,0.0,0.0,0.0,6853235.102806449,Buy-and-Hold Strategy
22418,806853542.1245854,0.008566927655731738,806853542.1245854,0.0,0.0,0.0,0.0,0.0,6853542.12458539,Buy-and-Hold Strategy
22419,806853849.1464812,0.008567311433101445,806853849.1464812,0.0,0.0,0.0,0.0,0.0,6853849.146481156,Buy-and-Hold Strategy
22420,806854156.1684937,0.008567695210617185,806854156.1684937,0.0,0.0,0.0,0.0,0.0,6854156.168493748,Buy-and-Hold Strategy
22421,806854463.1906232,0.008568078988278955,806854463.1906232,0.0,0.0,0.0,0.0,0.0,6854463.190623164,Buy-and-Hold Strategy
22422,806854770.2128694,0.008568462766086757,806854770.2128694,0.0,0.0,0.0,0.0,0.0,6854770.212869406,Buy-and-Hold Strategy
22423,806855077.2352325,0.00856884654404059,806855077.2352325,0.0,0.0,0.0,0.0,0.0,6855077.235232472,Buy-and-Hold Strategy
22424,806855384.2577124,0.008569230322140456,806855384.2577124,0.0,0.0,0.0,0.0,0.0,6855384.257712364,Buy-and-Hold Strategy
22425,806855691.2803091,0.008569614100386352,806855691.2803091,0.0,0.0,0.0,0.0,0.0,6855691.280309081,Buy-and-Hold Strategy
22426,806855998.3030226,0.008569997878778279,806855998.3030226,0.0,0.0,0.0,0.0,0.0,6855998.303022623,Buy-and-Hold Strategy
22427,806856305.325853,0.008570381657316238,806856305.325853,0.0,0.0,0.0,0.0,0.0,6856305.32585299,Buy-and-Hold Strategy
22428,806856612.3488002,0.008570765436000228,806856612.3488002,0.0,0.0,0.0,0.0,0.0,6856612.348800182,Buy-and-Hold Strategy
22429,806856919.3718642,0.00857114921483025,806856919.3718642,0.0,0.0,0.0,0.0,0.0,6856919.3718642,Buy-and-Hold Strategy
22430,806857226.395045,0.008571532993806303,806857226.395045,0.0,0.0,0.0,0.0,0.0,6857226.395045042,Buy-and-Hold Strategy
22431,806857533.4183427,0.008571916772928387,806857533.4183427,0.0,0.0,0.0,0.0,0.0,6857533.41834271,Buy-and-Hold Strategy
22432,806857840.4417572,0.008572300552196504,806857840.4417572,0.0,0.0,0.0,0.0,0.0,6857840.441757202,Buy-and-Hold Strategy
22433,806858147.4652885,0.00857268433161065,806858147.4652885,0.0,0.0,0.0,0.0,0.0,6858147.46528852,Buy-and-Hold Strategy
22434,806858454.4889367,0.00857306811117083,806858454.4889367,0.0,0.0,0.0,0.0,0.0,6858454.488936663,Buy-and-Hold Strategy
22435,806858761.5127016,0.008573451890877038,806858761.5127016,0.0,0.0,0.0,0.0,0.0,6858761.512701631,Buy-and-Hold Strategy
22436,806859068.5365834,0.00857383567072928,806859068.5365834,0.0,0.0,0.0,0.0,0.0,6859068.536583424,Buy-and-Hold Strategy
22437,806859375.560582,0.008574219450727552,806859375.560582,0.0,0.0,0.0,0.0,0.0,6859375.560582042,Buy-and-Hold Strategy
22438,806859682.5846975,0.008574603230871856,806859682.5846975,0.0,0.0,0.0,0.0,0.0,6859682.584697485,Buy-and-Hold Strategy
22439,806859989.6089298,0.008574987011162192,806859989.6089298,0.0,0.0,0.0,0.0,0.0,6859989.608929753,Buy-and-Hold Strategy
22440,806860296.6332788,0.008575370791598558,806860296.6332788,0.0,0.0,0.0,0.0,0.0,6860296.633278847,Buy-and-Hold Strategy
22441,806860603.6577448,0.008575754572180957,806860603.6577448,0.0,0.0,0.0,0.0,0.0,6860603.657744765,Buy-and-Hold Strategy
22442,806860910.6823275,0.008576138352909386,806860910.6823275,0.0,0.0,0.0,0.0,0.0,6860910.682327509,Buy-and-Hold Strategy
22443,806861217.7070271,0.008576522133783846,806861217.7070271,0.0,0.0,0.0,0.0,0.0,6861217.707027078,Buy-and-Hold Strategy
22444,806861524.7318435,0.00857690591480434,806861524.7318435,0.0,0.0,0.0,0.0,0.0,6861524.7318434715,Buy-and-Hold Strategy
22445,806861831.7567767,0.008577289695970863,806861831.7567767,0.0,0.0,0.0,0.0,0.0,6861831.7567766905,Buy-and-Hold Strategy
22446,806862138.7818267,0.008577673477283419,806862138.7818267,0.0,0.0,0.0,0.0,0.0,6862138.781826735,Buy-and-Hold Strategy
22447,806862445.8069936,0.008578057258742005,806862445.8069936,0.0,0.0,0.0,0.0,0.0,6862445.806993604,Buy-and-Hold Strategy
22448,806862752.8322773,0.008578441040346623,806862752.8322773,0.0,0.0,0.0,0.0,0.0,6862752.832277298,Buy-and-Hold Strategy
22449,806863059.8576778,0.008578824822097271,806863059.8576778,0.0,0.0,0.0,0.0,0.0,6863059.857677817,Buy-and-Hold Strategy
22450,806863366.8831952,0.008579208603993952,806863366.8831952,0.0,0.0,0.0,0.0,0.0,6863366.883195162,Buy-and-Hold Strategy
22451,806863673.9088293,0.008579592386036665,806863673.9088293,0.0,0.0,0.0,0.0,0.0,6863673.908829331,Buy-and-Hold Strategy
22452,806863980.9345803,0.008579976168225407,806863980.9345803,0.0,0.0,0.0,0.0,0.0,6863980.934580326,Buy-and-Hold Strategy
22453,806864287.9604481,0.008580359950560182,806864287.9604481,0.0,0.0,0.0,0.0,0.0,6864287.960448146,Buy-and-Hold Strategy
22454,806864594.9864328,0.008580743733040989,806864594.9864328,0.0,0.0,0.0,0.0,0.0,6864594.986432791,Buy-and-Hold Strategy
22455,806864902.0125344,0.008581127515667974,806864902.0125344,0.0,0.0,0.0,0.0,0.0,6864902.01253438,Buy-and-Hold Strategy
22456,806865209.0387528,0.008581511298440992,806865209.0387528,0.0,0.0,0.0,0.0,0.0,6865209.038752794,Buy-and-Hold Strategy
22457,806865516.065088,0.008581895081360043,806865516.065088,0.0,0.0,0.0,0.0,0.0,6865516.065088034,Buy-and-Hold Strategy
22458,806865823.0915401,0.008582278864425122,806865823.0915401,0.0,0.0,0.0,0.0,0.0,6865823.091540098,Buy-and-Hold Strategy
22459,806866130.118109,0.008582662647636234,806866130.118109,0.0,0.0,0.0,0.0,0.0,6866130.118108988,Buy-and-Hold Strategy
22460,806866437.1447947,0.008583046430993379,806866437.1447947,0.0,0.0,0.0,0.0,0.0,6866437.1447947025,Buy-and-Hold Strategy
22461,806866744.1715972,0.008583430214496554,806866744.1715972,0.0,0.0,0.0,0.0,0.0,6866744.171597242,Buy-and-Hold Strategy
22462,806867051.1985166,0.00858381399814576,806867051.1985166,0.0,0.0,0.0,0.0,0.0,6867051.198516607,Buy-and-Hold Strategy
22463,806867358.2255528,0.008584197781940996,806867358.2255528,0.0,0.0,0.0,0.0,0.0,6867358.225552797,Buy-and-Hold Strategy
22464,806867665.2527058,0.008584581565882266,806867665.2527058,0.0,0.0,0.0,0.0,0.0,6867665.252705812,Buy-and-Hold Strategy
22465,806867972.2799757,0.008584965349969565,806867972.2799757,0.0,0.0,0.0,0.0,0.0,6867972.279975653,Buy-and-Hold Strategy
22466,806868279.3073623,0.008585349134202898,806868279.3073623,0.0,0.0,0.0,0.0,0.0,6868279.307362318,Buy-and-Hold Strategy
22467,806868586.3348658,0.008585732918582261,806868586.3348658,0.0,0.0,0.0,0.0,0.0,6868586.3348658085,Buy-and-Hold Strategy
22468,806868893.3624861,0.008586116703107655,806868893.3624861,0.0,0.0,0.0,0.0,0.0,6868893.362486124,Buy-and-Hold Strategy
22469,806869200.3902233,0.008586500487779081,806869200.3902233,0.0,0.0,0.0,0.0,0.0,6869200.390223265,Buy-and-Hold Strategy
22470,806869507.4180772,0.008586884272596539,806869507.4180772,0.0,0.0,0.0,0.0,0.0,6869507.41807723,Buy-and-Hold Strategy
22471,806869814.446048,0.008587268057560027,806869814.446048,0.0,0.0,0.0,0.0,0.0,6869814.446048021,Buy-and-Hold Strategy
22472,806870121.4741356,0.008587651842669547,806870121.4741356,0.0,0.0,0.0,0.0,0.0,6870121.474135637,Buy-and-Hold Strategy
22473,806870428.5023401,0.008588035627925098,806870428.5023401,0.0,0.0,0.0,0.0,0.0,6870428.502340078,Buy-and-Hold Strategy
22474,806870735.5306613,0.00858841941332668,806870735.5306613,0.0,0.0,0.0,0.0,0.0,6870735.5306613445,Buy-and-Hold Strategy
22475,806871042.5590994,0.008588803198874295,806871042.5590994,0.0,0.0,0.0,0.0,0.0,6871042.559099436,Buy-and-Hold Strategy
22476,806871349.5876544,0.00858918698456794,806871349.5876544,0.0,0.0,0.0,0.0,0.0,6871349.587654352,Buy-and-Hold Strategy
22477,806871656.6163261,0.008589570770407617,806871656.6163261,0.0,0.0,0.0,0.0,0.0,6871656.616326094,Buy-and-Hold Strategy
22478,806871963.6451147,0.008589954556393326,806871963.6451147,0.0,0.0,0.0,0.0,0.0,6871963.64511466,Buy-and-Hold Strategy
22479,806872270.67402,0.008590338342525065,806872270.67402,0.0,0.0,0.0,0.0,0.0,6872270.674020052,Buy-and-Hold Strategy
22480,806872577.7030423,0.008590722128802837,806872577.7030423,0.0,0.0,0.0,0.0,0.0,6872577.703042269,Buy-and-Hold Strategy
22481,806872884.7321813,0.008591105915226637,806872884.7321813,0.0,0.0,0.0,0.0,0.0,6872884.732181311,Buy-and-Hold Strategy
22482,806873191.7614372,0.008591489701796472,806873191.7614372,0.0,0.0,0.0,0.0,0.0,6873191.761437178,Buy-and-Hold Strategy
22483,806873498.79081,0.008591873488512486,806873498.79081,0.0,0.0,0.0,0.0,0.0,6873498.790809989,Buy-and-Hold Strategy
22484,806873805.8202996,0.008592257275374531,806873805.8202996,0.0,0.0,0.0,0.0,0.0,6873805.820299625,Buy-and-Hold Strategy
22485,806874112.8499061,0.00859264106238261,806874112.8499061,0.0,0.0,0.0,0.0,0.0,6874112.849906087,Buy-and-Hold Strategy
22486,806874419.8796294,0.008593024849536716,806874419.8796294,0.0,0.0,0.0,0.0,0.0,6874419.879629374,Buy-and-Hold Strategy
22487,806874726.9094695,0.008593408636836856,806874726.9094695,0.0,0.0,0.0,0.0,0.0,6874726.909469485,Buy-and-Hold Strategy
22488,806875033.9394264,0.008593792424283028,806875033.9394264,0.0,0.0,0.0,0.0,0.0,6875033.939426422,Buy-and-Hold Strategy
22489,806875340.9695002,0.00859417621187523,806875340.9695002,0.0,0.0,0.0,0.0,0.0,6875340.969500184,Buy-and-Hold Strategy
22490,806875647.9996908,0.008594559999613463,806875647.9996908,0.0,0.0,0.0,0.0,0.0,6875647.999690771,Buy-and-Hold Strategy
22491,806875955.0299982,0.00859494378749773,806875955.0299982,0.0,0.0,0.0,0.0,0.0,6875955.029998183,Buy-and-Hold Strategy
22492,806876262.0604224,0.008595327575528026,806876262.0604224,0.0,0.0,0.0,0.0,0.0,6876262.0604224205,Buy-and-Hold Strategy
22493,806876569.0909635,0.008595711363704354,806876569.0909635,0.0,0.0,0.0,0.0,0.0,6876569.090963483,Buy-and-Hold Strategy
22494,806876876.1216214,0.008596095152026712,806876876.1216214,0.0,0.0,0.0,0.0,0.0,6876876.12162137,Buy-and-Hold Strategy
22495,806877183.1523961,0.008596478940495103,806877183.1523961,0.0,0.0,0.0,0.0,0.0,6877183.152396083,Buy-and-Hold Strategy
22496,806877490.1832876,0.008596862729109526,806877490.1832876,0.0,0.0,0.0,0.0,0.0,6877490.183287621,Buy-and-Hold Strategy
22497,806877797.214296,0.008597246517869979,806877797.214296,0.0,0.0,0.0,0.0,0.0,6877797.214295983,Buy-and-Hold Strategy
22498,806878104.2454212,0.008597630306776464,806878104.2454212,0.0,0.0,0.0,0.0,0.0,6878104.245421171,Buy-and-Hold Strategy
22499,806878411.2766632,0.00859801409582898,806878411.2766632,0.0,0.0,0.0,0.0,0.0,6878411.276663184,Buy-and-Hold Strategy
22500,806878718.308022,0.008598397885027528,806878718.308022,0.0,0.0,0.0,0.0,0.0,6878718.308022022,Buy-and-Hold Strategy
22501,806879025.3394977,0.008598781674372107,806879025.3394977,0.0,0.0,0.0,0.0,0.0,6879025.339497685,Buy-and-Hold Strategy
22502,806879332.3710902,0.008599165463862718,806879332.3710902,0.0,0.0,0.0,0.0,0.0,6879332.371090174,Buy-and-Hold Strategy
22503,806879639.4027995,0.008599549253499358,806879639.4027995,0.0,0.0,0.0,0.0,0.0,6879639.402799487,Buy-and-Hold Strategy
22504,806879946.4346256,0.008599933043282031,806879946.4346256,0.0,0.0,0.0,0.0,0.0,6879946.434625626,Buy-and-Hold Strategy
22505,806880253.4665687,0.008600316833210886,806880253.4665687,0.0,0.0,0.0,0.0,0.0,6880253.466568708,Buy-and-Hold Strategy
22506,806880560.4986286,0.008600700623285771,806880560.4986286,0.0,0.0,0.0,0.0,0.0,6880560.498628616,Buy-and-Hold Strategy
22507,806880867.5308053,0.008601084413506687,806880867.5308053,0.0,0.0,0.0,0.0,0.0,6880867.530805349,Buy-and-Hold Strategy
22508,806881174.5630989,0.008601468203873634,806881174.5630989,0.0,0.0,0.0,0.0,0.0,6881174.5630989075,Buy-and-Hold Strategy
22509,806881481.5955093,0.008601851994386614,806881481.5955093,0.0,0.0,0.0,0.0,0.0,6881481.595509291,Buy-and-Hold Strategy
22510,806881788.6280365,0.008602235785045624,806881788.6280365,0.0,0.0,0.0,0.0,0.0,6881788.628036499,Buy-and-Hold Strategy
22511,806882095.6606805,0.008602619575850666,806882095.6606805,0.0,0.0,0.0,0.0,0.0,6882095.660680532,Buy-and-Hold Strategy
22512,806882402.6934414,0.008603003366801738,806882402.6934414,0.0,0.0,0.0,0.0,0.0,6882402.693441391,Buy-and-Hold Strategy
22513,806882709.7263191,0.008603387157898844,806882709.7263191,0.0,0.0,0.0,0.0,0.0,6882709.726319075,Buy-and-Hold Strategy
22514,806883016.7593136,0.008603770949141979,806883016.7593136,0.0,0.0,0.0,0.0,0.0,6883016.759313583,Buy-and-Hold Strategy
22515,806883323.7924249,0.008604154740531146,806883323.7924249,0.0,0.0,0.0,0.0,0.0,6883323.792424917,Buy-and-Hold Strategy
22516,806883630.8256531,0.008604538532066346,806883630.8256531,0.0,0.0,0.0,0.0,0.0,6883630.825653076,Buy-and-Hold Strategy
22517,806883937.8589981,0.008604922323747575,806883937.8589981,0.0,0.0,0.0,0.0,0.0,6883937.85899806,Buy-and-Hold Strategy
22518,806884244.8924599,0.008605306115574836,806884244.8924599,0.0,0.0,0.0,0.0,0.0,6884244.892459869,Buy-and-Hold Strategy
22519,806884551.9260385,0.00860568990754813,806884551.9260385,0.0,0.0,0.0,0.0,0.0,6884551.926038504,Buy-and-Hold Strategy
22520,806884858.959734,0.008606073699667453,806884858.959734,0.0,0.0,0.0,0.0,0.0,6884858.959733963,Buy-and-Hold Strategy
22521,806885165.9935462,0.00860645749193281,806885165.9935462,0.0,0.0,0.0,0.0,0.0,6885165.9935462475,Buy-and-Hold Strategy
22522,806885473.0274754,0.008606841284344196,806885473.0274754,0.0,0.0,0.0,0.0,0.0,6885473.027475357,Buy-and-Hold Strategy
22523,806885780.0615213,0.008607225076901615,806885780.0615213,0.0,0.0,0.0,0.0,0.0,6885780.061521292,Buy-and-Hold Strategy
22524,806886087.0956842,0.008607608869605213,806886087.0956842,0.0,0.0,0.0,0.0,0.0,6886087.095684171,Buy-and-Hold Strategy
22525,806886394.1299639,0.008607992662454843,806886394.1299639,0.0,0.0,0.0,0.0,0.0,6886394.129963875,Buy-and-Hold Strategy
22526,806886701.1643604,0.008608376455450505,806886701.1643604,0.0,0.0,0.0,0.0,0.0,6886701.164360404,Buy-and-Hold Strategy
22527,806887008.1988738,0.008608760248592197,806887008.1988738,0.0,0.0,0.0,0.0,0.0,6887008.198873758,Buy-and-Hold Strategy
22528,806887315.2335039,0.008609144041879922,806887315.2335039,0.0,0.0,0.0,0.0,0.0,6887315.233503938,Buy-and-Hold Strategy
22529,806887622.268251,0.008609527835313678,806887622.268251,0.0,0.0,0.0,0.0,0.0,6887622.268250942,Buy-and-Hold Strategy
22530,806887929.3031148,0.008609911628893465,806887929.3031148,0.0,0.0,0.0,0.0,0.0,6887929.303114772,Buy-and-Hold Strategy
22531,806888236.3380954,0.008610295422619284,806888236.3380954,0.0,0.0,0.0,0.0,0.0,6888236.338095427,Buy-and-Hold Strategy
22532,806888543.3731929,0.008610679216491134,806888543.3731929,0.0,0.0,0.0,0.0,0.0,6888543.373192906,Buy-and-Hold Strategy
22533,806888850.4084072,0.008611063010509014,806888850.4084072,0.0,0.0,0.0,0.0,0.0,6888850.408407211,Buy-and-Hold Strategy
22534,806889157.4437383,0.008611446804672927,806889157.4437383,0.0,0.0,0.0,0.0,0.0,6889157.443738341,Buy-and-Hold Strategy
22535,806889464.4791863,0.008611830598982871,806889464.4791863,0.0,0.0,0.0,0.0,0.0,6889464.479186296,Buy-and-Hold Strategy
22536,806889771.5147511,0.008612214393438846,806889771.5147511,0.0,0.0,0.0,0.0,0.0,6889771.514751077,Buy-and-Hold Strategy
22537,806890078.5504327,0.008612598188040853,806890078.5504327,0.0,0.0,0.0,0.0,0.0,6890078.550432682,Buy-and-Hold Strategy
22538,806890385.5862311,0.00861298198278889,806890385.5862311,0.0,0.0,0.0,0.0,0.0,6890385.5862311125,Buy-and-Hold Strategy
22539,806890692.6221464,0.00861336577768296,806890692.6221464,0.0,0.0,0.0,0.0,0.0,6890692.622146368,Buy-and-Hold Strategy
22540,806890999.6581784,0.00861374957272306,806890999.6581784,0.0,0.0,0.0,0.0,0.0,6890999.658178449,Buy-and-Hold Strategy
22541,806891306.6943275,0.008614133367909341,806891306.6943275,0.0,0.0,0.0,0.0,0.0,6891306.694327474,Buy-and-Hold Strategy
22542,806891613.7305933,0.008614517163241655,806891613.7305933,0.0,0.0,0.0,0.0,0.0,6891613.730593324,Buy-and-Hold Strategy
22543,806891920.766976,0.00861490095872,806891920.766976,0.0,0.0,0.0,0.0,0.0,6891920.766975999,Buy-and-Hold Strategy
22544,806892227.8034755,0.008615284754344374,806892227.8034755,0.0,0.0,0.0,0.0,0.0,6892227.803475499,Buy-and-Hold Strategy
22545,806892534.8400918,0.00861566855011478,806892534.8400918,0.0,0.0,0.0,0.0,0.0,6892534.8400918245,Buy-and-Hold Strategy
22546,806892841.876825,0.008616052346031218,806892841.876825,0.0,0.0,0.0,0.0,0.0,6892841.876824975,Buy-and-Hold Strategy
22547,806893148.913675,0.008616436142093687,806893148.913675,0.0,0.0,0.0,0.0,0.0,6893148.913674951,Buy-and-Hold Strategy
22548,806893455.9506418,0.008616819938302189,806893455.9506418,0.0,0.0,0.0,0.0,0.0,6893455.950641751,Buy-and-Hold Strategy
22549,806893762.9877254,0.008617203734656721,806893762.9877254,0.0,0.0,0.0,0.0,0.0,6893762.987725377,Buy-and-Hold Strategy
22550,806894070.0249258,0.008617587531157284,806894070.0249258,0.0,0.0,0.0,0.0,0.0,6894070.024925828,Buy-and-Hold Strategy
22551,806894377.0622431,0.00861797132780388,806894377.0622431,0.0,0.0,0.0,0.0,0.0,6894377.062243104,Buy-and-Hold Strategy
22552,806894684.0996772,0.008618355124596506,806894684.0996772,0.0,0.0,0.0,0.0,0.0,6894684.099677205,Buy-and-Hold Strategy
22553,806894991.1372281,0.008618738921535165,806894991.1372281,0.0,0.0,0.0,0.0,0.0,6894991.137228131,Buy-and-Hold Strategy
22554,806895298.1748959,0.008619122718619853,806895298.1748959,0.0,0.0,0.0,0.0,0.0,6895298.174895883,Buy-and-Hold Strategy
22555,806895605.2126805,0.008619506515850573,806895605.2126805,0.0,0.0,0.0,0.0,0.0,6895605.212680459,Buy-and-Hold Strategy
22556,806895912.250582,0.008619890313227475,806895912.250582,0.0,0.0,0.0,0.0,0.0,6895912.25058198,Buy-and-Hold Strategy
22557,806896219.2886003,0.008620274110750408,806896219.2886003,0.0,0.0,0.0,0.0,0.0,6896219.288600326,Buy-and-Hold Strategy
22558,806896526.3267355,0.008620657908419371,806896526.3267355,0.0,0.0,0.0,0.0,0.0,6896526.3267354965,Buy-and-Hold Strategy
22559,806896833.3649875,0.008621041706234366,806896833.3649875,0.0,0.0,0.0,0.0,0.0,6896833.364987493,Buy-and-Hold Strategy
22560,806897140.4033563,0.008621425504195392,806897140.4033563,0.0,0.0,0.0,0.0,0.0,6897140.403356314,Buy-and-Hold Strategy
22561,806897447.441842,0.00862180930230245,806897447.441842,0.0,0.0,0.0,0.0,0.0,6897447.44184196,Buy-and-Hold Strategy
22562,806897754.4804444,0.00862219310055554,806897754.4804444,0.0,0.0,0.0,0.0,0.0,6897754.480444431,Buy-and-Hold Strategy
22563,806898061.5191637,0.00862257689895466,806898061.5191637,0.0,0.0,0.0,0.0,0.0,6898061.519163728,Buy-and-Hold Strategy
22564,806898368.5579998,0.008622960697499812,806898368.5579998,0.0,0.0,0.0,0.0,0.0,6898368.557999849,Buy-and-Hold Strategy
22565,806898675.5969528,0.008623344496190994,806898675.5969528,0.0,0.0,0.0,0.0,0.0,6898675.596952796,Buy-and-Hold Strategy
22566,806898982.6360226,0.008623728295028209,806898982.6360226,0.0,0.0,0.0,0.0,0.0,6898982.636022568,Buy-and-Hold Strategy
22567,806899289.6752092,0.008624112094011456,806899289.6752092,0.0,0.0,0.0,0.0,0.0,6899289.675209165,Buy-and-Hold Strategy
22568,806899596.7145126,0.008624495893140733,806899596.7145126,0.0,0.0,0.0,0.0,0.0,6899596.714512587,Buy-and-Hold Strategy
22569,806899903.7539328,0.008624879692416041,806899903.7539328,0.0,0.0,0.0,0.0,0.0,6899903.753932834,Buy-and-Hold Strategy
22570,806900210.79347,0.008625263491837532,806900210.79347,0.0,0.0,0.0,0.0,0.0,6900210.793470025,Buy-and-Hold Strategy
22571,806900517.833124,0.008625647291405051,806900517.833124,0.0,0.0,0.0,0.0,0.0,6900517.833124042,Buy-and-Hold Strategy
22572,806900824.8728949,0.008626031091118603,806900824.8728949,0.0,0.0,0.0,0.0,0.0,6900824.872894883,Buy-and-Hold Strategy
22573,806901131.9127825,0.008626414890978188,806901131.9127825,0.0,0.0,0.0,0.0,0.0,6901131.91278255,Buy-and-Hold Strategy
22574,806901438.952787,0.008626798690983803,806901438.952787,0.0,0.0,0.0,0.0,0.0,6901438.952787042,Buy-and-Hold Strategy
22575,806901745.9929084,0.008627182491135449,806901745.9929084,0.0,0.0,0.0,0.0,0.0,6901745.992908359,Buy-and-Hold Strategy
22576,806902053.0331465,0.008627566291433126,806902053.0331465,0.0,0.0,0.0,0.0,0.0,6902053.033146501,Buy-and-Hold Strategy
22577,806902360.0735015,0.008627950091876835,806902360.0735015,0.0,0.0,0.0,0.0,0.0,6902360.073501468,Buy-and-Hold Strategy
22578,806902667.1139733,0.008628333892466575,806902667.1139733,0.0,0.0,0.0,0.0,0.0,6902667.11397326,Buy-and-Hold Strategy
22579,806902974.1545619,0.008628717693202347,806902974.1545619,0.0,0.0,0.0,0.0,0.0,6902974.154561877,Buy-and-Hold Strategy
22580,806903281.1952673,0.00862910149408415,806903281.1952673,0.0,0.0,0.0,0.0,0.0,6903281.19526732,Buy-and-Hold Strategy
22581,806903588.2360896,0.008629485295111984,806903588.2360896,0.0,0.0,0.0,0.0,0.0,6903588.236089587,Buy-and-Hold Strategy
